Timestamp,Target,MotorPWM,Encoder
4720,0,0,0
4736,0,0,0
4751,0,0,0
4766,0,0,0
4781,0,0,0
4796,0,0,0
4811,0,0,0
4826,0,0,0
4841,0,0,0
4856,0,0,0
4871,0,0,0
4886,0,0,0
4901,0,0,0
4916,0,0,0
4931,0,0,0
4946,0,0,0
4961,0,0,0
4976,0,0,0
4992,0,0,0
5007,0,0,0
5022,0,0,0
5037,0,0,0
5052,0,0,0
5067,0,0,0
5082,0,0,0
5097,0,0,0
5112,0,0,0
5127,0,0,0
5142,0,0,0
5157,0,0,0
5172,0,0,0
5187,0,0,0
5202,0,0,0
5217,0,0,0
5232,0,0,0
5248,0,0,0
5263,0,0,0
5278,0,0,0
5293,0,0,0
5308,0,0,0
5323,0,0,0
5338,0,0,0
5353,0,0,0
5368,0,0,0
5383,0,0,0
5398,0,0,0
5413,0,0,0
5428,0,0,0
5443,0,0,0
5458,0,0,0
5473,0,0,0
5488,0,0,0
5504,0,0,0
5519,0,0,0
5534,0,0,0
5549,0,0,0
5564,0,0,0
5579,0,0,0
5594,0,0,0
5609,0,0,0
5624,0,0,0
5639,0,0,0
5654,0,0,0
5669,0,0,0
5684,0,0,0
5699,0,0,0
5714,0,0,0
5729,0,0,0
5744,0,0,0
5760,0,0,0
5775,0,0,0
5790,0,0,0
5805,0,0,0
5820,0,0,0
5835,0,0,0
5850,0,0,0
5865,0,0,0
5880,0,0,0
5895,0,0,0
5910,0,0,0
5925,0,0,0
5940,0,0,0
5955,0,0,0
5970,0,0,0
5985,0,0,0
6000,0,0,0
6016,0,0,0
6031,0,0,0
6046,0,0,0
6061,0,0,0
6076,0,0,0
6091,0,0,0
6106,0,0,0
6121,0,0,0
6136,0,0,0
6151,0,0,0
6166,0,0,0
6181,0,0,0
6196,0,0,0
6211,0,0,0
6226,0,0,0
6241,0,0,0
6256,0,0,0
6272,0,0,0
6287,0,0,0
6302,0,0,0
6317,0,0,0
6332,0,0,0
6347,0,0,0
6362,0,0,0
6377,0,0,0
6392,0,0,0
6407,0,0,0
6422,0,0,0
6437,0,0,0
6452,0,0,0
6467,0,0,0
6482,0,0,0
6497,0,0,0
6512,0,0,0
6528,0,0,0
6543,0,0,0
6558,0,0,0
6573,0,0,0
6588,0,0,0
6603,0,0,0
6619,0,0,0
6634,0,0,0
6649,0,0,0
6666,0,0,0
6681,0,0,0
6696,0,0,0
6712,0,0,0
6728,0,0,0
6744,0,0,0
6759,0,0,0
6774,0,0,0
6791,0,0,0
6806,0,0,0
6821,0,0,0
6837,0,0,0
6853,0,0,0
6868,0,0,0
6884,0,0,0
6899,0,0,0
6915,0,0,0
6931,0,0,0
6946,0,0,0
6962,0,0,0
6977,0,0,0
6993,0,0,0
7009,0,0,0
7024,0,0,0
7040,0,0,0
7056,0,0,0
7071,0,0,0
7087,0,0,0
7102,0,0,0
7118,0,0,0
7134,0,0,0
7149,0,0,0
7164,0,0,0
7180,0,0,0
7196,0,0,0
7212,0,0,0
7227,0,0,0
7242,0,0,0
7259,0,0,0
7274,0,0,0
7289,0,0,0
7305,0,0,0
7321,0,0,0
7336,0,0,0
7352,0,0,0
7367,0,0,0
7383,0,0,0
7399,0,0,0
7414,0,0,0
7430,0,0,0
7445,0,0,0
7461,0,0,0
7477,0,0,0
7492,0,0,0
7507,0,0,0
7524,0,0,0
7539,0,0,0
7555,0,0,0
7570,0,0,0
7586,0,0,0
7602,0,0,0
7617,0,0,0
7632,0,0,0
7648,0,0,0
7664,0,0,0
7680,0,0,0
7695,0,0,0
7710,0,0,0
7727,0,0,0
7742,0,0,0
7757,0,0,0
7773,0,0,0
7789,0,0,0
7804,0,0,0
7820,0,0,0
7835,0,0,0
7852,0,0,0
7867,0,0,0
7882,0,0,0
7898,0,0,0
7913,0,0,0
7929,0,0,0
7945,0,0,0
7960,0,0,0
7975,0,0,0
7992,0,0,0
8007,0,0,0
8023,0,0,0
8038,0,0,0
8054,0,0,0
8070,0,0,0
8085,0,0,0
8100,0,0,0
8117,0,0,0
8132,0,0,0
8147,0,0,0
8163,0,0,0
8178,0,0,0
8195,0,0,0
8210,0,0,0
8225,0,0,0
8241,0,0,0
8257,0,0,0
8272,0,0,0
8288,0,0,0
8303,0,0,0
8320,0,0,0
8335,0,0,0
8350,0,0,0
8366,0,0,0
8381,0,0,0
8397,0,0,0
8413,0,0,0
8428,0,0,0
8443,0,0,0
8460,0,0,0
8475,0,0,0
8491,0,0,0
8506,0,0,0
8522,0,0,0
8538,0,0,0
8553,0,0,0
8568,0,0,0
8585,0,0,0
8600,0,0,0
8615,0,0,0
8631,0,0,0
8646,0,0,0
8663,0,0,0
8678,0,0,0
8693,0,0,0
8709,0,0,0
8725,0,0,0
8740,0,0,0
8756,0,0,0
8771,0,0,0
8787,0,0,0
8803,0,0,0
8818,0,0,0
8834,0,0,0
8850,0,0,0
8865,0,0,0
8881,0,0,0
8896,0,0,0
8911,0,0,0
8928,0,0,0
8943,0,0,0
8958,0,0,0
8974,0,0,0
8990,0,0,0
9006,0,0,0
9021,0,0,0
9036,0,0,0
9053,0,0,0
9068,5000,70,69
9089,5000,70,321
9110,5000,70,685
9133,5000,70,1112
9155,5000,70,1583
9178,5000,70,2065
9201,5000,70,2577
9224,5000,70,3076
9247,5000,70,3584
9270,5000,70,4061
9292,5000,70,4565
9316,5000,70,5071
9338,5000,70,5397
9361,5000,70,5234
9384,5000,0,4968
9406,5000,0,4855
9427,5000,70,4891
9451,5000,0,5027
9473,5000,0,5020
9494,5000,0,5015
9517,5000,0,5015
9538,5000,0,5014
9560,5000,0,5013
9582,5000,0,5013
9604,5000,0,5013
9625,5000,0,5013
9648,5000,0,5013
9669,5000,0,5013
9691,5000,0,5013
9712,5000,0,5013
9735,5000,0,5013
9756,5000,0,5013
9778,5000,0,5013
9800,5000,0,5013
9822,5000,0,5013
9843,5000,0,5013
9866,5000,0,5013
9887,5000,0,5013
9909,5000,0,5013
9931,5000,0,5013
9953,5000,0,5013
9974,5000,0,5013
9997,5000,0,5013
10018,5000,0,5013
10041,5000,0,5013
10064,5000,0,5013
10087,5000,0,5013
10109,5000,0,5013
10133,5000,0,5013
10156,5000,0,5013
10178,5000,0,5013
10202,5000,0,5013
10224,5000,0,5013
10248,5000,0,5013
10270,5000,0,5013
10293,5000,0,5013
10316,5000,0,5013
10339,5000,0,5013
10361,5000,0,5013
10385,5000,0,5013
10407,5000,0,5013
10430,5000,0,5013
10454,5000,0,5013
10476,5000,0,5013
10499,5000,0,5013
10522,5000,0,5013
10545,5000,0,5013
10567,5000,0,5013
10591,5000,0,5013
10613,5000,0,5013
10636,5000,0,5013
10659,5000,0,5013
10682,5000,0,5013
10704,5000,0,5013
10728,5000,0,5013
10750,5000,0,5013
10773,5000,0,5013
10797,5000,0,5013
10819,5000,0,5013
10842,5000,0,5013
10865,5000,0,5013
10888,5000,0,5013
10910,5000,0,5013
10934,5000,0,5013
10956,5000,0,5013
10980,5000,0,5013
11002,5000,0,5013
11025,5000,0,5013
11048,5000,0,5013
11071,5000,0,5013
11094,5000,0,5013
11117,5000,0,5013
11140,5000,0,5013
11162,5000,0,5013
11186,5000,0,5013
11208,5000,0,5013
11231,5000,0,5013
11254,5000,0,5013
11277,5000,0,5013
11299,5000,0,5013
11323,5000,0,5013
11345,5000,0,5013
11368,5000,0,5013
11392,5000,0,5013
11414,5000,0,5013
11437,5000,0,5013
11460,5000,0,5013
11483,5000,0,5013
11505,5000,0,5013
11529,5000,0,5013
11551,0,30,4977
11572,0,30,4841
11593,0,30,4664
11614,0,30,4458
11634,0,30,4244
11656,0,30,4027
11676,0,30,3806
11697,0,30,3592
11718,0,30,3375
11739,0,30,3153
11759,0,30,2936
11781,0,30,2714
11801,0,30,2496
11822,0,30,2275
11843,0,30,2055
11864,0,30,1834
11884,0,30,1618
11905,0,30,1396
11926,0,30,1177
11947,0,30,958
11966,0,30,750
11986,0,30,543
12006,0,30,330
12025,0,30,124
12046,0,0,-50
12064,0,0,-129
12084,0,0,-147
12103,0,0,-146
12124,0,0,-146
12143,0,0,-146
12163,0,0,-146
12183,0,0,-146
12203,0,0,-146
12222,0,0,-146
12241,0,0,-146
12262,0,0,-146
12281,0,0,-146
12301,0,0,-146
12321,0,0,-146
12341,0,0,-146
12360,0,0,-146
12381,0,0,-146
12400,0,0,-146
12420,0,0,-146
12439,0,0,-146
12460,0,0,-146
12479,0,0,-146
12498,0,0,-146
12519,0,0,-146
12538,0,0,-146
12558,0,0,-146
12578,0,0,-146
12598,0,0,-146
12617,0,0,-146
12637,0,0,-146
12657,0,0,-146
12677,0,0,-146
12696,0,0,-146
12717,0,0,-146
12736,0,0,-146
12755,0,0,-146
12776,0,0,-146
12795,0,0,-146
12815,0,0,-146
12834,0,0,-146
12855,0,0,-146
12874,0,0,-146
12894,0,0,-146
12914,0,0,-146
12934,0,0,-146
12953,0,0,-146
12973,0,0,-146
12993,0,0,-146
13012,0,0,-146
13032,0,0,-146
13052,0,0,-146
13072,0,0,-146
13091,0,0,-146
13112,0,0,-146
13131,0,0,-146
13151,0,0,-146
13170,0,0,-146
13191,0,0,-146
13210,0,0,-146
13230,0,0,-146
13250,0,0,-146
13270,0,0,-146
13289,0,0,-146
13309,0,0,-146
13329,0,0,-146
13348,0,0,-146
13368,0,0,-146
13388,0,0,-146
13408,0,0,-147
13427,0,0,-146
13448,0,0,-146
13467,0,0,-146
13487,0,0,-146
13506,7000,70,-45
13530,7000,70,257
13552,7000,70,660
13576,7000,70,1117
13599,7000,70,1627
13623,7000,70,2132
13647,7000,70,2646
13671,7000,70,3128
13694,7000,70,3644
13719,7000,70,4163
13743,7000,70,4687
13766,7000,70,5198
13791,7000,70,5711
13814,7000,70,6244
13838,7000,70,6759
13862,7000,0,7161
13885,7000,70,7244
13910,7000,70,6968
13933,7000,0,6648
13956,7000,70,6631
13980,7000,70,6888
14004,7000,0,7121
14026,7000,70,7107
14051,7000,0,6897
14073,7000,0,6814
14096,7000,70,6906
14120,7000,0,7081
14143,7000,0,7100
14166,7000,0,7087
14189,7000,0,7087
14212,7000,0,7085
14234,7000,0,7084
14258,7000,0,7084
14280,7000,0,7084
14303,7000,0,7084
14326,7000,0,7084
14349,7000,0,7084
14371,7000,0,7084
14395,7000,0,7084
14417,7000,0,7084
14441,7000,0,7084
14464,7000,0,7084
14486,7000,0,7084
14510,7000,0,7084
14532,7000,0,7084
14555,7000,0,7084
14578,7000,0,7084
14601,7000,0,7084
14623,7000,0,7084
14647,7000,0,7084
14669,7000,0,7084
14692,7000,0,7084
14715,7000,0,7084
14738,7000,0,7084
14760,7000,0,7084
14784,7000,0,7084
14807,7000,0,7084
14829,7000,0,7084
14853,7000,0,7084
14875,7000,0,7084
14898,7000,0,7084
14921,7000,0,7084
14944,7000,0,7084
14966,7000,0,7084
14990,7000,0,7084
15012,7000,0,7084
15035,7000,0,7084
15058,7000,0,7084
15081,7000,0,7084
15104,7000,0,7084
15127,7000,0,7084
15150,7000,0,7084
15173,7000,0,7084
15196,7000,0,7084
15218,7000,0,7084
15242,7000,0,7084
15264,7000,0,7084
15287,7000,0,7084
15310,7000,0,7084
15333,7000,0,7084
15355,7000,0,7084
15379,7000,0,7084
15401,7000,0,7084
15424,7000,0,7084
15448,7000,0,7084
15470,7000,0,7084
15493,7000,0,7084
15516,7000,0,7084
15539,7000,0,7084
15561,7000,0,7084
15585,7000,0,7084
15607,7000,0,7084
15630,7000,0,7084
15653,7000,0,7084
15676,7000,0,7084
15698,7000,0,7084
15722,7000,0,7084
15745,7000,0,7084
15767,7000,0,7084
15791,7000,0,7084
15813,7000,0,7084
15836,7000,0,7084
15859,7000,0,7084
15882,7000,0,7084
15905,7000,0,7084
15928,7000,0,7084
15950,7000,0,7084
15974,7000,0,7084
15996,7000,0,7084
16019,7000,0,7084
16043,7000,0,7084
16065,7000,0,7084
16088,7000,0,7084
16111,7000,0,7084
16134,7000,0,7084
16156,7000,0,7084
16180,7000,0,7084
16202,0,30,7043
16223,0,30,6902
16244,0,30,6715
16265,0,30,6508
16285,0,30,6294
16307,0,30,6075
16327,0,30,5850
16348,0,30,5620
16368,0,30,5394
16390,0,30,5173
16410,0,30,4944
16431,0,30,4712
16452,0,30,4480
16473,0,30,4246
16493,0,30,4014
16515,0,30,3780
16535,0,30,3552
16556,0,30,3327
16577,0,30,3106
16598,0,30,2883
16618,0,30,2664
16640,0,30,2442
16660,0,30,2224
16680,0,30,2004
16701,0,30,1782
16722,0,30,1560
16743,0,30,1344
16763,0,30,1121
16785,0,30,907
16804,0,30,690
16824,0,30,483
16844,0,30,276
16864,0,30,69
16882,0,0,-94
16902,0,0,-178
16921,0,30,-185
16942,0,30,-85
16961,0,0,0
16978,0,0,15
16996,0,0,24
17013,0,0,27
17031,0,0,27
17049,0,0,27
17067,0,0,27
17084,0,0,27
17102,0,0,27
17120,0,0,27
17137,0,0,27
17155,0,0,27
17173,0,0,27
17190,0,0,27
17208,0,0,27
17225,0,0,27
17244,0,0,27
17261,0,0,27
17278,0,0,27
17296,0,0,27
17314,0,0,27
17332,0,0,27
17349,0,0,27
17367,0,0,27
17385,0,0,27
17402,0,0,27
17420,0,0,27
17438,0,0,27
17456,0,0,27
17473,0,0,27
17490,0,0,27
17509,0,0,27
17526,0,0,27
17544,0,0,27
17561,0,0,27
17580,0,0,27
17597,0,0,27
17614,0,0,27
17632,0,0,27
17650,0,0,27
17668,0,0,27
17685,0,0,27
17703,0,0,27
17721,0,0,27
17738,0,0,27
17756,0,0,27
17774,0,0,27
17792,0,0,27
17809,0,0,27
17826,0,0,27
17845,0,0,27
17862,0,0,27
17880,0,0,27
17897,0,0,27
